"","char","freq"
"1481","文件",1
"1482","借給",1
"1483","旅人",1
"1484","哈姆萊特",1
"1485","這就成",1
"1486","貼補",1
"1487","趕去",1
"1488","油開石",1
"1489","海底",1
"1490","地扯",1
"1491","我童",1
"1492","會多",1
"1493","清澄",1
"1494","兩季",1
"1495","夏秋",1
"1496","顛覆",1
"1497","尼",1
"1498","極小",1
"1499","關聯",1
"1500","種別",1
"1501","地反",1
"1502","築起",1
"1503","亮度",1
"1504","不可分割",1
"1505","政治事件",1
"1506","歐洲",1
"1507","刊登",1
"1508","O",1
"1509","轉化",1
"1510","冒出",1
"1511","地呆望",1
"1512","細紅",1
"1513","著雞蟻",1
"1514","寂寥",1
"1515","京部",1
"1516","無所作",1
"1517","娛樂",1
"1518","五倍",1
"1519","死後囹下",1
"1520","這裡購",1
"1521","六十多個",1
"1522","湛慶",1
"1523","會堂",1
"1524","只字不提",1
"1525","勒索",1
"1526","上溯",1
"1527","寒假",1
"1528","往子",1
"1529","不佳",1
"1530","學期結束",1
"1531","精華",1
"1532","膽怯",1
"1533","新學期",1
"1534","故障",1
"1535","35",1
"1536","464",1
"1537","探出",1
"1538","均",1
"1539","聽任",1
"1540","探知",1
"1541","策略",1
"1542","輕化",1
"1543","一時",1
"1544","底部",1
"1545","觸發",1
"1546","這幅",1
"1547","一般來說",1
"1548","晴天霹靂",1
"1549","要用",1
"1550","言明",1
"1551","摩",1
"1552","有意識",1
"1553","掃墓",1
"1554","起波紋",1
"1555","舉足輕重",1
"1556","動嗎",1
"1557","酒友",1
"1558","轉而",1
"1559","猶豫",1
"1560","深思熟慮",1
"1561","沉甸甸",1
"1562","邁出",1
"1563","剪成",1
"1564","壓著",1
"1565","我意",1
"1566","結結實實",1
"1567","小石頭",1
"1568","債",1
"1569","風兒",1
"1570","我點",1
"1571","奇貨可居",1
"1572","花道部",1
"1573","上坡",1
"1574","樂器",1
"1575","在手",1
"1576","摟",1
"1577","我全",1
"1578","天明",1
"1579","鼻子尖",1
"1580","操作",1
"1581","覽",1
"1582","稀奇古怪",1
"1583","嘴臉",1
"1584","那傢伙",1
"1585","卑鄙",1
"1586","來過",1
"1587","裡也",1
"1588","頃刻間",1
"1589","頂峰",1
"1590","不足取",1
"1591","一夜",1
"1592","晨空",1
"1593","急轉",1
"1594","六十多歲",1
"1595","講到",1
"1596","移問",1
"1597","神采",1
"1598","滿是",1
"1599","眼圈",1
"1600","翻開",1
"1601","瘦削",1
"1602","難以形容",1
"1603","每張",1
"1604","花臉",1
"1605","癤子",1
"1606","畫成",1
"1607","閃",1
"1608","鼻涕",1
"1609","只放著",1
"1610","眾僧",1
"1611","朝鮮",1
"1612","美德",1
"1613","不合",1
"1614","借著",1
"1615","教典",1
"1616","今日",1
"1617","這出戲",1
"1618","答非所問",1
"1619","裡把",1
"1620","拳打腳踢",1
"1621","怒火",1
"1622","抑制",1
"1623","候選人",1
"1624","無法解釋",1
"1625","邁著",1
"1626","太晚",1
"1627","碘酒",1
"1628","無瑕",1
"1629","港口",1
"1630","睡態",1
"1631","疊好",1
"1632","我的腳",1
"1633","茶道",1
"1634","來得早",1
"1635","以免",1
"1636","偷偷地",1
"1637","學者",1
"1638","拭",1
"1639","霉味",1
"1640","上嗣法昏",1
"1641","枝頭",1
"1642","聲響",1
"1643","浸蝕",1
"1644","技椏",1
"1645","力",1
"1646","晚歸",1
"1647","四五只",1
"1648","豆粒",1
"1649","當班",1
"1650","植著",1
"1651","鐵樹",1
"1652","樹籬",1
"1653","園藝",1
"1654","去取",1
"1655","報",1
"1656","昂揚",1
"1657","初始",1
"1658","不可名狀",1
"1659","反常",1
"1660","低售",1
"1661","多彩的",1
"1662","世俗",1
"1663","爪子",1
"1664","幸運",1
"1665","斟酌",1
"1666","只想",1
"1667","磷粉",1
"1668","欲求",1
"1669","煩",1
"1670","膩",1
"1671","粗俗",1
"1672","許諾",1
"1673","抽煙",1
"1674","細膩",1
"1675","填補",1
"1676","馳騁",1
"1677","鎧甲",1
"1678","共寢",1
"1679","托水",1
"1680","憎",1
"1681","無止境",1
"1682","趕緊",1
"1683","灌",1
"1684","白槌",1
"1685","拉出",1
"1686","第一義",1
"1687","吁",1
"1688","誦道",1
"1689","浮圖",1
"1690","咳個",1
"1691","戰慄",1
"1692","下定",1
"1693","快漫",1
"1694","從夢中",1
"1695","目瞪口呆",1
"1696","驚",1
"1697","宜於",1
"1698","眾僧會",1
"1699","黑亮",1
"1700","凜烈",1
"1701","並列",1
"1702","率先",1
"1703","燦爛奪目",1
"1704","血的",1
"1705","主",1
"1706","奪去",1
"1707","香氣",1
"1708","五種",1
"1709","繼嗣",1
"1710","其法",1
"1711","承繼",1
"1712","中擬",1
"1713","香時",1
"1714","獻嗣法",1
"1715","悟道",1
"1716","非常重視",1
"1717","不拘",1
"1718","趕廟會",1
"1719","謝恩",1
"1720","赤腳",1
"1721","撥",1
"1722","萬壽門",1
"1723","九重",1
"1724","新職",1
"1725","矣",1
"1726","空",1
"1727","就任",1
"1728","可惜",1
"1729","盛行",1
"1730","中段",1
"1731","每經",1
"1732","從底",1
"1733","土地堂",1
"1734","萬壽寺",1
"1735","追加",1
"1736","又遠",1
"1737","仙游",1
"1738","閱歷",1
"1739","45",1
"1740","人用",1
"1741","零錢",1
"1742","現年",1
"1743","會監",1
"1744","繪畫",1
"1745","監",1
"1746","五人",1
"1747","吐出",1
"1748","兩名",1
"1749","一兩名",1
"1750","腳趾甲",1
"1751","宿營",1
"1752","飛蛾",1
"1753","沉盡",1
"1754","青春年華",1
"1755","海以",1
"1756","精辟",1
"1757","武將",1
"1758","磊落大方",1
"1759","使人越",1
"1760","春日",1
"1761","黑墨",1
"1762","裝置",1
"1763","盼",1
"1764","濛濛",1
"1765","礦物",1
"1766","萬里無雲",1
"1767","多來",1
"1768","來信",1
"1769","你看",1
"1770","嬌寵",1
"1771","次日",1
"1772","恍然",1
"1773","比較",1
"1774","先悲",1
"1775","一治",1
"1776","憑著",1
"1777","寺時",1
"1778","雜記",1
"1779","莫名",1
"1780","了連",1
"1781","沸",1
"1782","耕作",1
"1783","山的櫻",1
"1784","轉悠",1
"1785","發出聲音",1
"1786","教育",1
"1787","因為還",1
"1788","呆然",1
"1789","沉思",1
"1790","蹤影",1
"1791","窮",1
"1792","造窩",1
"1793","極還",1
"1794","唱片",1
"1795","不去燒",1
"1796","月間",1
"1797","比新京",1
"1798","時隱時現",1
"1799","中站",1
"1800","隨狗",1
"1801","停電",1
"1802","這伙",1
"1803","取下",1
"1804","一串串",1
"1805","樓外",1
"1806","揪",1
"1807","術展",1
"1808","蓬亂",1
"1809","器官",1
"1810","嗅覺",1
"1811","壓低",1
"1812","全然不同",1
"1813","觸怒",1
"1814","惹起",1
"1815","香煙市",1
"1816","9421017",1
"1817","顯眼",1
"1818","成團",1
"1819","口說",1
"1820","要害",1
"1821","施展",1
"1822","結成",1
"1823","手把",1
"1824","興隆",1
"1825","曠神恰",1
"1826","燙傷",1
"1827","瑪瑙",1
"1828","眼屎",1
"1829","圖文",1
"1830","嗅著",1
"1831","擁來",1
"1832","穿梭",1
"1833","相互交織",1
"1834","外游",1
"1835","牢牢地",1
"1836","安眠",1
"1837","內疚",1
"1838","警惕",1
"1839","難為",1
"1840","這方面",1
"1841","領路",1
"1842","遮住",1
"1843","沸騰",1
"1844","的臉",1
"1845","紳士",1
"1846","藝技",1
"1847","概數",1
"1848","眸子",1
"1849","當今",1
"1850","高級",1
"1851","長方形",1
"1852","池邊",1
"1853","敲擊",1
"1854","打盹",1
"1855","即為",1
"1856","深黑色",1
"1857","身後",1
"1858","詢問",1
"1859","推擁到",1
"1860","比賽",1
"1861","電影院",1
"1862","除策",1
"1863","其余",1
"1864","贅言",1
"1865","相對性",1
"1866","此起彼伏",1
"1867","戀慕",1
"1868","漠然",1
"1869","迸出",1
"1870","管理員",1
"1871","為力",1
"1872","死絕",1
"1873","凍結",1
"1874","我降",1
"1875","風吹草動",1
"1876","陳",1
"1877","獻納",1
"1878","嗚咽",1
"1879","一剎那",1
"1880","交頭接耳",1
"1881","逼迫",1
"1882","迎進",1
"1883","一顆顆",1
"1884","酩酊",1
"1885","形而上",1
"1886","不含",1
"1887","但絕",1
"1888","黃菊",1
"1889","傷痕",1
"1890","此間",1
"1891","許久許久",1
"1892","紫菜",1
"1893","飛過來",1
"1894","鳴著金",1
"1895","小朵",1
"1896","橫樑",1
"1897","教會",1
"1898","沙漠",1
"1899","願",1
"1900","認命",1
"1901","為生",1
"1902","國品",1
"1903","猜想",1
"1904","部力",1
"1905","單憑",1
"1906","小小",1
"1907","卻說",1
"1908","每每",1
"1909","我確",1
"1910","意料不到",1
"1911","當眾",1
"1912","翻滾",1
"1913","加強",1
"1914","怪聲",1
"1915","火葬",1
"1916","還錢",1
"1917","投業",1
"1918","似夢",1
"1919","掉頭",1
"1920","樂譜",1
"1921","趕上",1
"1922","我作",1
"1923","就會給",1
"1924","速",1
"1925","康復",1
"1926","明治維新",1
"1927","身份",1
"1928","低微",1
"1929","不像樣",1
"1930","啤酒瓶",1
"1931","組成",1
"1932","後悔",1
"1933","連鎖",1
"1934","逐步形成",1
"1935","領著剛",1
"1936","掬水",1
"1937","道口",1
"1938","桿或",1
"1939","電線",1
"1940","天才",1
"1941","還擊",1
"1942","判處死刑",1
"1943","青松",1
"1944","內室",1
"1945","步進",1
"1946","引導",1
"1947","而合",1
"1948","日課",1
"1949","瞧吧",1
"1950","干擾",1
"1951","酣睡",1
"1952","四周圍",1
"1953","唐",1
"1954","巡視",1
"1955","讓眾",1
"1956","井",1
"1957","只賣",1
"1958","木香",1
"1959","濃郁",1
"1960","粗魯",1
"1961","九十九",1
"1962","端端正正",1
"1963","五米",1
"1964","盡管乎",1
"1965","饒有興味",1
"1966","右手",1
"1967","年紀",1
"1968","名牌",1
"1969","人夢",1
"1970","鐵鎖",1
"1971","激",1
"1972","著靜航",1
"1973","側吊",1
"1974","筵",1
"1975","便門",1
"1976","鞏會",1
"1977","門上",1
"1978","緣此",1
"1979","的經",1
"1980","格北",1
"1981","將我同",1
"1982","羞於",1
"1983","優勝",1
"1984","風聲",1
"1985","門票",1
"1986","胸懷",1
"1987","借款",1
"1988","不在話下",1
"1989","百余",1
"1990","聽講",1
"1991","渾然一體",1
"1992","發言",1
"1993","胃和局",1
"1994","超越",1
"1995","全體",1
"1996","斷掉",1
"1997","召到",1
"1998","慘不忍睹",1
"1999","能劇",1
"2000","白點",1
"2001","能醒",1
"2002","插進",1
"2003","著香煙",1
"2004","帶子",1
"2005","但他卻",1
"2006","號啕",1
"2007","組織",1
"2008","折疊得",1
"2009","她的",1
"2010","瘋狂",1
"2011","另一方",1
"2012","裡噙",1
"2013","紊亂",1
"2014","活靈靈",1
"2015","華幔",1
"2016","五鳳樓",1
"2017","凌駕於",1
"2018","樞蓋",1
"2019","相見",1
"2020","變質",1
"2021","用力",1
"2022","射到",1
"2023","細細",1
"2024","彼岸",1
"2025","磁",1
"2026","那段",1
"2027","收人",1
"2028","縮短",1
"2029","一段距離",1
"2030","鱗次櫛比",1
"2031","鮮見",1
"2032","自居",1
"2033","用電",1
"2034","八角",1
"2035","放",1
"2036","死掉",1
"2037","放慢",1
"2038","留住",1
"2039","獨居",1
"2040","撞擊",1
"2041","言喻",1
"2042","進吹",1
"2043","1534-1582",1
"2044","玲政",1
"2045","倉街",1
"2046","稚拙",1
"2047","淡紫色",1
"2048","已有",1
"2049","壓倒",1
"2050","撲來",1
"2051","追上去",1
"2052","一飲而盡",1
"2053","決定性",1
"2054","裡跑",1
"2055","延長",1
"2056","股子",1
"2057","毫無二致",1
"2058","時用",1
"2059","一連串",1
"2060","扇",1
"2061","窗玻璃",1
"2062","背脊",1
"2063","詞組",1
"2064","花草",1
"2065","不成問題",1
"2066","濃綠",1
"2067","冒犯",1
"2068","直視",1
"2069","薄膜",1
"2070","花被",1
"2071","我的",1
"2072","安定",1
"2073","事時",1
"2074","聯行",1
"2075","唱成",1
"2076","回擊",1
"2077","投靠",1
"2078","捷足",1
"2079","流著",1
"2080","稀薄",1
"2081","彬彬有禮",1
"2082","怨言",1
"2083","望眼欲穿",1
"2084","地道",1
"2085","轉世",1
"2086","鼾聲",1
"2087","攪得",1
"2088","包藏",1
"2089","撫摸",1
"2090","西舞鶴",1
"2091","皎潔",1
"2092","逛逛",1
"2093","館",1
"2094","玩弄",1
"2095","地取",1
"2096","膩味",1
"2097","坐起",1
"2098","低處",1
"2099","含著",1
"2100","學會",1
"2101","學的了",1
"2102","風情",1
"2103","草笠",1
"2104","砂子",1
"2105","這盤",1
"2106","含苞待放",1
"2107","揚好",1
"2108","犯罪者",1
"2109","剪下來",1
"2110","安全",1
"2111","尿",1
"2112","一響",1
"2113","特權",1
"2114","曾令",1
"2115","干燥",1
"2116","直",1
"2117","一株株",1
"2118","天然",1
"2119","這副委態",1
"2120","落日",1
"2121","蘇為",1
"2122","巧奪天工",1
"2123","靈前",1
"2124","行事",1
"2125","加工",1
"2126","連頭",1
"2127","以備",1
"2128","細砂",1
"2129","褐色",1
"2130","二三十",1
"2131","三瓣",1
"2132","再配",1
"2133","盤中",1
"2134","生銹的小",1
"2135","型呢",1
"2136","仲夏",1
"2137","掀",1
"2138","優柔寡斷",1
"2139","曾見",1
"2140","待人接物",1
"2141","之流",1
"2142","市政府",1
"2143","番",1
"2144","歪歪扭扭",1
"2145","鞋子",1
"2146","沿著後街",1
"2147","根是",1
"2148","令堂",1
"2149","因緣",1
"2150","茶色",1
"2151","腳邊",1
"2152","女校",1
"2153","無益",1
"2154","牙醫",1
"2155","會掌",1
"2156","裝束",1
"2157","好比",1
"2158","說罷",1
"2159","踢給",1
"2160","逸樂",1
"2161","本源",1
"2162","全家",1
"2163","虛空",1
"2164","天步",1
"2165","天理教",1
"2166","藝能",1
"2167","揉搓",1
"2168","精於",1
"2169","斬的貓",1
"2170","獻嗣香",1
"2171","果真",1
"2172","各家",1
"2173","往水",1
"2174","花岡巖",1
"2175","長度",1
"2176","戛然而止",1
"2177","疏疏落落",1
"2178","彎曲",1
"2179","膠底",1
"2180","劍山",1
"2181","高丘",1
"2182","盆",1
"2183","徹",1
"2184","彈簧",1
"2185","擺齊",1
"2186","無法說明",1
"2187","彼此之間",1
"2188","始得",1
"2189","豎立起來",1
"2190","頭說",1
"2191","名句",1
"2192","靈敏",1
"2193","攆",1
"2194","大幅度",1
"2195","一枝",1
"2196","畫的",1
"2197","敷衍",1
"2198","細心地",1
"2199","丈夫",1
"2200","開展批評",1
"2201","黑松林",1
"2202","貓的",1
"2203","扭曲",1
"2204","贊賞",1
"2205","鐵桶",1
"2206","校用",1
"2207","不孝",1
"2208","贈禮",1
"2209","罵人",1
"2210","卷曲",1
"2211","不如",1
"2212","鴨",1
"2213","以斷",1
"2214","照例",1
"2215","葉和莖",1
"2216","逃遁",1
"2217","隨風飄",1
"2218","花和葉",1
"2219","飄來",1
"2220","三枝",1
"2221","並縣",1
"2222","無論誰",1
"2223","高高掛",1
"2224","陡然",1
"2225","注入",1
"2226","蓮花",1
"2227","雅樂",1
"2228","這女入",1
"2229","鍾調",1
"2230","中門",1
"2231","似有",1
"2232","從那以後",1
"2233","睡懶覺",1
"2234","早題",1
"2235","惻",1
"2236","八十",1
"2237","乃至於",1
"2238","加熱",1
"2239","而復",1
"2240","偷花",1
"2241","小偷",1
"2242","不假思索",1
"2243","枚",1
"2244","碰見",1
"2245","花錢買",1
"2246","費和導",1
"2247","答謝",1
"2248","想像出來",1
"2249","回贈",1
"2250","原",1
"2251","贈給",1
"2252","巨松",1
"2253","二年級",1
"2254","紅太陽",1
"2255","哪戶",1
"2256","勤學苦練",1
"2257","每天晚上",1
"2258","破裂",1
"2259","不敢相信",1
"2260","音響",1
"2261","吹北",1
"2262","求索",1
"2263","現象界",1
"2264","野菊",1
"2265","大度",1
"2266","僅限於",1
"2267","雄峙",1
"2268","鐵製",1
"2269","愚笨",1
"2270","動聽",1
"2271","紫野時",1
"2272","明德",1
"2273","清除",1
"2274","存",1
"2275","清殿",1
"2276","淨化",1
"2277","吹出來",1
"2278","生日",1
"2279","訣竅",1
"2280","將大",1
"2281","極嫖色",1
"2282","海藻",1
"2283","他教",1
"2284","昏黑",1
"2285","技巧",1
"2286","油漆",1
"2287","歷時",1
"2288","只覺",1
"2289","肘",1
"2290","八根",1
"2291","表達",1
"2292","挑剔",1
"2293","換句話說",1
"2294","家徽",1
"2295","挖苦",1
"2296","專程",1
"2297","河中",1
"2298","輕煙",1
"2299","起到",1
"2300","樓裡",1
"2301","尋人",1
"2302","騰飛",1
"2303","明柱",1
"2304","花開",1
"2305","商店",1
"2306","教教",1
"2307","一落千丈",1
"2308","幾曲",1
"2309","接著說",1
"2310","拿在手上",1
"2311","我泊",1
"2312","大用場",1
"2313","就職",1
"2314","用慣",1
"2315","荒",1
"2316","停著",1
"2317","聳然",1
"2318","太好了",1
"2319","軋聲",1
"2320","抹掉",1
"2321","嗅到",1
"2322","直線",1
"2323","上述",1
"2324","與此相反",1
"2325","雪片",1
"2326","缺德事",1
"2327","調來",1
"2328","領悟到",1
"2329","食相",1
"2330","徹底",1
"2331","新慶",1
"2332","時起",1
"2333","辨認出來",1
"2334","認出",1
"2335","帝",1
"2336","走光",1
"2337","流露出",1
"2338","夏菊中",1
"2339","策劃",1
"2340","二十一年",1
"2341","吸取",1
"2342","別處",1
"2343","背頭",1
"2344","此類",1
"2345","五日",1
"2346","1928",1
"2347","姑",1
"2348","務請",1
"2349","微漲",1
"2350","事項",1
"2351","皮包",1
"2352","六十開",1
"2353","邊走",1
"2354","現狀",1
"2355","菜色",1
"2356","變更",1
"2357","私語",1
"2358","旁立",1
"2359","面面相覷",1
"2360","日落時分",1
"2361","勿論",1
"2362","確保",1
"2363","奏罷",1
"2364","唱歌",1
"2365","白花花",1
"2366","這成",1
"2367","作家",1
"2368","翻閱",1
"2369","嚴重性",1
"2370","場所",1
"2371","享樂",1
"2372","噤若寒蟬",1
"2373","將近",1
"2374","過人",1
"2375","市郊",1
"2376","已過",1
"2377","老僕來",1
"2378","民",1
"2379","早日",1
"2380","自始至終",1
"2381","一本正經",1
"2382","將嘴",1
"2383","漂",1
"2384","裡兜",1
"2385","腳用",1
"2386","過時",1
"2387","謊",1
"2388","敘",1
"2389","掠",1
"2390","大喝",1
"2391","覆蓋住",1
"2392","磅",1
"2393","大手",1
"2394","一本",1
"2395","中國式",1
"2396","時刻表",1
"2397","分水嶺",1
"2398","盤繞",1
"2399","忽明",1
"2400","禁錮",1
"2401","忽暗",1
"2402","朝北",1
"2403","大事",1
"2404","溫氣",1
"2405","南邊",1
"2406","孤零",1
"2407","情欲",1
"2408","湊夠",1
"2409","北壓將",1
"2410","百余年",1
"2411","千軍萬馬",1
"2412","越來越近",1
"2413","風嘯",1
"2414","連環畫",1
"2415","濁",1
"2416","葳蕤",1
"2417","快些",1
"2418","斜視",1
"2419","刮呀",1
"2420","77",1
"2421","駿馬",1
"2422","鼓勵",1
"2423","琵琶",1
"2424","壞事",1
"2425","源流",1
"2426","凶暴",1
"2427","境中",1
"2428","特殊",1
"2429","刮倒",1
"2430","流遍",1
"2431","坐像",1
"2432","帶出",1
"2433","蛙鳴",1
"2434","蟲聲",1
"2435","倚靠在",1
"2436","他媽的",1
"2437","軍用",1
"2438","門鎖",1
"2439","一大早",1
"2440","手電",1
"2441","飛往",1
"2442","觸在",1
"2443","慾",1
"2444","一溜煙",1
"2445","胃部",1
"2446","幽寂",1
"2447","最易",1
"2448","紛紛議論",1
"2449","空手",1
"2450","百代",1
"2451","手執",1
"2452","之像",1
"2453","隱痛",1
"2454","1433",1
"2455","橫匾",1
"2456","看也不看",1
"2457","後浪",1
"2458","小松帝",1
"2459","陛下",1
"2460","會身",1
"2461","削得",1
"2462","尺高",1
"2463","珍貴",1
"2464","總會",1
"2465","道德",1
